Classification level 1 ID;Classification level 1 NAME;Classification level 2 ID;Classification level 2 NAME;Classification level 3 ID;Classification level 3 NAME;Classification level 4 ID;Classification level 4 NAME;Model ID;Model NAME;Product ID;Product NAME;short description;long description;Technical attribut ID;Technical attribut NAME;Technical attribut VALUE;Technical attribut UNIT
10000;Sécurité;10011;Serrurerie et condamnation;10012;Système de condamnation;10013;Cadenas de consignation;MIG1300005;Cadenas de consignation série 74 - Sur clé ;ITG1300019;Cadenas de consignation ;Cadenas de consignation Col.:Rouge Sur clé-modèle;Cadenas de consignation série 74, Type de serrure: Clé-modèle, Coloris: Rouge, Longueur: 40 mm, Anse Ø: 38 mm, Corps matériau: Aluminium, Matériau: Aluminium/acier, Anse matériau: acier NANO PROTECT™;TAG.01049;Hauteur;90;mm
10000;Sécurité;10011;Serrurerie et condamnation;10012;Système de condamnation;10013;Cadenas de consignation;MIG1300005;Cadenas de consignation série 74 - Sur clé ;ITG1300019;Cadenas de consignation ;Cadenas de consignation Col.:Rouge Sur clé-modèle;Cadenas de consignation série 74, Type de serrure: Clé-modèle, Coloris: Rouge, Longueur: 40 mm, Anse Ø: 38 mm, Corps matériau: Aluminium, Matériau: Aluminium/acier, Anse matériau: acier NANO PROTECT™;TAG.02969;Largeur;40;mm
10000;Sécurité;10011;Serrurerie et condamnation;10012;Système de condamnation;10013;Cadenas de consignation;MIG1300005;Cadenas de consignation série 74 - Sur clé ;ITG1300019;Cadenas de consignation ;Cadenas de consignation Col.:Rouge Sur clé-modèle;Cadenas de consignation série 74, Type de serrure: Clé-modèle, Coloris: Rouge, Longueur: 40 mm, Anse Ø: 38 mm, Corps matériau: Aluminium, Matériau: Aluminium/acier, Anse matériau: acier NANO PROTECT™;TAG.03243;Ouverture largeur;19;mm
10000;Sécurité;10011;Serrurerie et condamnation;10012;Système de condamnation;10013;Cadenas de consignation;MIG1300005;Cadenas de consignation série 74 - Sur clé ;ITG1300019;Cadenas de consignation ;Cadenas de consignation Col.:Rouge Sur clé-modèle;Cadenas de consignation série 74, Type de serrure: Clé-modèle, Coloris: Rouge, Longueur: 40 mm, Anse Ø: 38 mm, Corps matériau: Aluminium, Matériau: Aluminium/acier, Anse matériau: acier NANO PROTECT™;TAG.03099;Ouverture hauteur;38;mm
10000;Sécurité;10011;Serrurerie et condamnation;10012;Système de condamnation;10013;Cadenas de consignation;MIG1300005;Cadenas de consignation série 74 - Sur clé ;ITG1300019;Cadenas de consignation ;Cadenas de consignation Col.:Rouge Sur clé-modèle;Cadenas de consignation série 74, Type de serrure: Clé-modèle, Coloris: Rouge, Longueur: 40 mm, Anse Ø: 38 mm, Corps matériau: Aluminium, Matériau: Aluminium/acier, Anse matériau: acier NANO PROTECT™;TAG.02271;Anse Ø;7;mm
10000;Sécurité;10011;Serrurerie et condamnation;10012;Système de condamnation;10013;Cadenas de consignation;MIG1300005;Cadenas de consignation série 74 - Sur clé ;ITG1300019;Cadenas de consignation ;Cadenas de consignation Col.:Rouge Sur clé-modèle;Cadenas de consignation série 74, Type de serrure: Clé-modèle, Coloris: Rouge, Longueur: 40 mm, Anse Ø: 38 mm, Corps matériau: Aluminium, Matériau: Aluminium/acier, Anse matériau: acier NANO PROTECT™;TAG.02779;Type de serrure;Varié;
10000;Sécurité;10011;Serrurerie et condamnation;10012;Système de condamnation;10013;Cadenas de consignation;MIG1300005;Cadenas de consignation série 74 - Sur clé ;ITG1300019;Cadenas de consignation ;Cadenas de consignation Col.:Rouge Sur clé-modèle;Cadenas de consignation série 74, Type de serrure: Clé-modèle, Coloris: Rouge, Longueur: 40 mm, Anse Ø: 38 mm, Corps matériau: Aluminium, Matériau: Aluminium/acier, Anse matériau: acier NANO PROTECT™;TAG.05209;Coloris;Rouge;
